status,selection_basis,w_ce_score,w_embedding_score,w_hand_score,w_source_rank,w_ce_rank,w_embedding_rank,w_hand_rank,cv_claims_with_evidence,cv_macro_recall@1,cv_micro_recall@1,cv_hit_any@1,cv_evidence_f@1,cv_macro_recall@3,cv_micro_recall@3,cv_hit_any@3,cv_evidence_f@3,cv_macro_recall@5,cv_micro_recall@5,cv_hit_any@5,cv_evidence_f@5,cv_macro_recall@10,cv_micro_recall@10,cv_hit_any@10,cv_evidence_f@10,cv_macro_recall@64,cv_micro_recall@64,cv_hit_any@64,cv_evidence_f@64,cv_macro_recall@100,cv_micro_recall@100,cv_hit_any@100,cv_evidence_f@100,cv_macro_recall@500,cv_micro_recall@500,cv_hit_any@500,cv_evidence_f@500,dev_claims_with_evidence,dev_macro_recall@1,dev_micro_recall@1,dev_hit_any@1,dev_evidence_f@1,dev_macro_recall@3,dev_micro_recall@3,dev_hit_any@3,dev_evidence_f@3,dev_macro_recall@5,dev_micro_recall@5,dev_hit_any@5,dev_evidence_f@5,dev_macro_recall@10,dev_micro_recall@10,dev_hit_any@10,dev_evidence_f@10,dev_macro_recall@64,dev_micro_recall@64,dev_hit_any@64,dev_evidence_f@64,dev_macro_recall@100,dev_micro_recall@100,dev_hit_any@100,dev_evidence_f@100,dev_macro_recall@500,dev_micro_recall@500,dev_hit_any@500,dev_evidence_f@500
strict-candidate,train_kfold,0.0,0.25,0.0,0.0,0.5,0.25,0.0,245.6,0.07724124771859964,0.06206879040054417,0.20849510535921686,0.10539240086278415,0.15555793374260274,0.134158461210585,0.35666832586693215,0.14254297723735257,0.20393589956307726,0.18168291662792896,0.4348564791770366,0.14378388521494548,0.2768836347547149,0.2532141133890785,0.5366583706653393,0.12467876694954842,0.4880940766550522,0.4635822226297487,0.7459830761572922,0.04588843059338484,0.531261766495216,0.5076957496807591,0.7793761407001825,0.03282622309452861,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.09058441558441557,0.06517311608961303,0.2077922077922078,0.1158008658008658,0.19393939393939394,0.15682281059063136,0.3961038961038961,0.16430117501546074,0.2616883116883117,0.2158859470468432,0.5,0.16719748505462792,0.3386363636363636,0.2973523421588595,0.6168831168831169,0.14084032850266615,0.5709956709956711,0.5376782077393075,0.8441558441558441,0.05062389308260626,0.5937229437229438,0.5682281059063137,0.8636363636363636,0.03491463169073134,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.0,0.25,0.0,0.5,0.0,0.0,0.25,245.6,0.07731718378408274,0.0627833488672751,0.21091753774680605,0.10573674022454511,0.15571605552790221,0.133950109021322,0.35502239920358386,0.1425144152899255,0.20166157845251922,0.17952901015756692,0.43321387091421937,0.14216762136523214,0.2776523975443836,0.25410925518392313,0.5382910237265638,0.1251333651692039,0.48818229080249986,0.46141592001657505,0.7459897129583541,0.045678188928930594,0.5301905314971517,0.5064988169884053,0.7785598141695702,0.03274791766969916,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.08896103896103896,0.06313645621181263,0.2012987012987013,0.11320346320346321,0.19675324675324676,0.15682281059063136,0.4025974025974026,0.16581632653061223,0.26071428571428573,0.21384928716904278,0.5,0.16604308390022676,0.3436147186147186,0.29938900203665986,0.6233766233766234,0.1417640800757684,0.5714285714285714,0.539714867617108,0.8506493506493507,0.050806492226918576,0.594047619047619,0.5661914460285132,0.8636363636363636,0.03479339438462009,0.6626623376623376,0.639511201629328,0.8896103896103896,0.008093780990453941
strict-candidate,train_kfold,0.0,0.0,0.0,0.5,0.5,0.0,0.0,245.6,0.07143421270947403,0.05923939693262108,0.19870250539240086,0.09822454510259389,0.155864664565013,0.13482223567412382,0.3541927990708479,0.14243929302266783,0.2023149715170621,0.17912138985213813,0.4226381284221006,0.1418171587643962,0.2701564072783585,0.2479045638470554,0.5195553343288535,0.12174077744610348,0.49286012941762075,0.46804686679766644,0.7508644433383109,0.046309954054861414,0.5346083734306731,0.5090223692459686,0.785880205740833,0.03290357744672176,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.1,0.07331975560081466,0.23376623376623376,0.12943722943722943,0.20573593073593074,0.18126272912423624,0.42207792207792205,0.1852813852813853,0.24956709956709955,0.2219959266802444,0.5064935064935064,0.16906823335394766,0.3138528138528139,0.285132382892057,0.577922077922078,0.13434184862756293,0.5594155844155845,0.5173116089613035,0.8311688311688312,0.04870869442020892,0.5896103896103896,0.5580448065173116,0.8571428571428571,0.03428673852056894,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.0,0.0,0.0,0.0,0.5,0.0,0.5,245.6,0.07125579337426027,0.058497091798239545,0.19625352580056413,0.09773308998396106,0.15382998727946465,0.13503221617956018,0.35745146839223496,0.14191071922381032,0.20197549914274654,0.17909128352506137,0.42913555666168907,0.1416813993115636,0.27056291134339916,0.24734573960467557,0.5228073668491786,0.12155075398579629,0.496135224821636,0.4697491343958252,0.7516907250705159,0.04648362486040072,0.5337896134063381,0.5080241622457866,0.7834312261489962,0.032841675040753235,0.5945917814280184,0.5752519912442281,0.8290393230462916,0.007666135246547123,154.0,0.09794372294372294,0.07535641547861507,0.24025974025974026,0.1279220779220779,0.21255411255411255,0.17922606924643583,0.42207792207792205,0.18467841682127395,0.27911255411255415,0.24643584521384929,0.5454545454545454,0.18779117707689136,0.36287878787878786,0.3360488798370672,0.6298701298701299,0.1577526369734162,0.5706709956709957,0.5336048879837068,0.8311688311688312,0.050220053491593954,0.6156926406926406,0.5804480651731161,0.8636363636363636,0.035671464452492384,0.6848484848484848,0.659877800407332,0.8961038961038961,0.008351564108386823
strict-candidate,train_kfold,0.0,0.0,0.0,0.25,0.5,0.0,0.25,245.6,0.07150268237376252,0.05921643625243913,0.19870250539240086,0.09827951993805653,0.1546312150876611,0.13431392308101975,0.3525634644101543,0.14184435121319144,0.20193910735025716,0.17884585507475048,0.42345113655218186,0.14159099133265385,0.2703036336485814,0.24759720556430254,0.5219976771196284,0.121607151766435,0.49557375145180027,0.469489210214464,0.7516840882694542,0.046457543306356354,0.535665947679885,0.5092410191377972,0.7858802057408328,0.03292019529198316,0.5929917593053482,0.573329023108751,0.8282263149162103,0.007640324996520368,154.0,0.10086580086580087,0.07331975560081466,0.23376623376623376,0.13051948051948054,0.21320346320346323,0.18126272912423624,0.42857142857142855,0.18811069882498455,0.2720779220779221,0.24236252545824846,0.5194805194805194,0.18441558441558442,0.3634199134199134,0.3340122199592668,0.6623376623376623,0.1568401295674023,0.5768398268398268,0.539714867617108,0.8376623376623377,0.05079602948026467,0.6037878787878788,0.5723014256619144,0.8701298701298701,0.03516340597755784,0.6826839826839828,0.6578411405295316,0.8961038961038961,0.008325744997080633
strict-candidate,train_kfold,0.0,0.25,0.0,0.25,0.5,0.0,0.0,245.6,0.07674780155964825,0.06254658980335656,0.21011116641778665,0.105223162435706,0.15412936231403132,0.133670919735536,0.35177700348432056,0.14171442003049767,0.2052930147668824,0.18243352334154023,0.43729550356728064,0.1444449922438972,0.28259227918809804,0.2577747293175336,0.5431823461091754,0.12699410119220972,0.4918833582213373,0.4655389338748336,0.7492450638792102,0.04608428780794689,0.5331082904706598,0.5094199921240642,0.7801924672307947,0.03293618040886206,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.09188311688311689,0.06720977596741344,0.21428571428571427,0.11796536796536797,0.19675324675324676,0.15682281059063136,0.4025974025974026,0.16581632653061223,0.2551948051948052,0.21384928716904278,0.5,0.16503298289012577,0.3390692640692641,0.29938900203665986,0.6298701298701299,0.14157292923526688,0.5687229437229437,0.5376782077393075,0.8441558441558441,0.050612569832501335,0.596969696969697,0.570264765784114,0.8636363636363636,0.03504195534746676,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.0,0.25,0.0,0.0,0.5,0.0,0.25,245.6,0.0766400641557436,0.06255639739621663,0.21011448481831757,0.10508876721420275,0.15416851944029647,0.13343213447939248,0.35177368508378964,0.14160230549827363,0.20480786460925832,0.18122923383763345,0.4348597975775676,0.14361887643171864,0.28303860405951,0.2575362530753266,0.5431823461091754,0.1269169016924119,0.49204595984735355,0.4657739189785441,0.7492450638792102,0.04610785326099272,0.5334348210829047,0.5098905803593583,0.7801924672307947,0.03296727856240919,0.5924624744206626,0.5725928710588313,0.8282263149162103,0.007630645937168797,154.0,0.09188311688311689,0.06720977596741344,0.21428571428571427,0.11796536796536797,0.20259740259740258,0.1629327902240326,0.4155844155844156,0.1716604823747681,0.25725108225108223,0.21792260692464357,0.5064935064935064,0.16745001030715317,0.3390692640692641,0.29938900203665986,0.6233766233766234,0.14157292923526688,0.5735930735930735,0.5417515274949084,0.8441558441558441,0.051000328241650114,0.596969696969697,0.570264765784114,0.8636363636363636,0.03504195534746676,0.6626623376623376,0.639511201629328,0.8896103896103896,0.008093780990453941
strict-candidate,train_kfold,0.0,0.25,0.0,0.0,0.25,0.0,0.5,245.6,0.0762611581217853,0.06182437223853358,0.2076655052264808,0.10440993307892263,0.1540994414025773,0.13320764051703857,0.35258005641280904,0.14142255880284751,0.20455002488800397,0.18052971573381213,0.4364858138377302,0.14310459809165635,0.28029683092749297,0.2568278066256986,0.5407333665173386,0.1264312706263926,0.490678502295227,0.46406672762427237,0.748428737348598,0.04594125104770431,0.5319694154084398,0.5084084686666587,0.7801924672307947,0.032873262791176194,0.5924624744206626,0.5725928710588313,0.8282263149162103,0.007630645937168797,154.0,0.08896103896103896,0.06313645621181263,0.2012987012987013,0.11320346320346321,0.2037878787878788,0.1629327902240326,0.42207792207792205,0.1724335188620903,0.24945887445887444,0.21384928716904278,0.5,0.16398680684394973,0.34480519480519484,0.29938900203665986,0.6233766233766234,0.1419591231279543,0.5748917748917749,0.5437881873727087,0.8441558441558441,0.05118854582117204,0.5985930735930736,0.5723014256619144,0.8636363636363636,0.03516683047234189,0.6659090909090909,0.6415478615071283,0.8896103896103896,0.00811965153425277
strict-candidate,train_kfold,0.0,0.25,0.0,0.25,0.25,0.0,0.25,245.6,0.0759901554117582,0.06157592503356463,0.20685249709639955,0.10400342901388197,0.15377423815054478,0.13272974326494777,0.3517670482827277,0.14101605473780687,0.20563663514186162,0.1814713645882388,0.43811846689895473,0.14390370581062467,0.2813139206902273,0.25731473007287453,0.54154637464742,0.12669570836220911,0.4907333665173386,0.46430833819628303,0.7484320557491289,0.045964209239913206,0.531929428682042,0.5084150941349588,0.7801924672307947,0.032873177096217426,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.09058441558441557,0.06517311608961303,0.2077922077922078,0.1158008658008658,0.19675324675324676,0.15682281059063136,0.4025974025974026,0.16581632653061223,0.25335497835497833,0.21181262729124237,0.5,0.16355390641104928,0.3412337662337662,0.3014256619144603,0.6233766233766234,0.1425719302342679,0.5719696969696969,0.539714867617108,0.8441558441558441,0.050809342756546985,0.596969696969697,0.570264765784114,0.8636363636363636,0.03504195534746676,0.6626623376623376,0.639511201629328,0.8896103896103896,0.008093780990453941
strict-candidate,train_kfold,0.0,0.25,0.0,0.5,0.25,0.0,0.0,245.6,0.0759901554117582,0.06157592503356463,0.20685249709639955,0.10400342901388197,0.1538542116033405,0.13248782367900055,0.3509507217521155,0.14093309472453325,0.20568884464354847,0.1821940545369002,0.43811514849842376,0.14436463164437283,0.2809057574249212,0.2570794359552274,0.5399137215861954,0.1265596539404404,0.4908948620098446,0.46456362203421026,0.7500580720092915,0.04598767563622677,0.531929428682042,0.5084150941349588,0.7801924672307947,0.032873177096217426,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.09058441558441557,0.06517311608961303,0.2077922077922078,0.1158008658008658,0.20324675324675326,0.15885947046843177,0.4090909090909091,0.16906307977736548,0.2647186147186147,0.21792260692464357,0.5064935064935064,0.16914553700267987,0.33744588744588744,0.2973523421588595,0.6103896103896104,0.14064528545048025,0.5706709956709957,0.5376782077393075,0.8441558441558441,0.05062112517702506,0.5956709956709957,0.5682281059063137,0.8636363636363636,0.03491826950949521,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.0,0.0,0.0,0.0,0.0,0.75,0.25,245.6,0.07589558099662629,0.06397779844966689,0.21495271279243405,0.10531375477020077,0.15234251424146894,0.1330422687971267,0.35501908080305294,0.14062486272093042,0.19880897074276865,0.1764095426575221,0.4364858138377302,0.13958167084100387,0.2844381947901112,0.26093542691667254,0.5489132238261158,0.12841790519640198,0.4957761738841879,0.46797231731473304,0.7508611249377799,0.0463257640138598,0.5351134339914827,0.5116016373866865,0.7793661854985896,0.03307588704783902,0.5935890714009181,0.5740517130574124,0.8282263149162103,0.0076500104960130835,154.0,0.10238095238095239,0.07331975560081466,0.23376623376623376,0.13051948051948054,0.20389610389610388,0.164969450101833,0.43506493506493504,0.17393320964749537,0.26525974025974025,0.2240325865580448,0.5064935064935064,0.17249536178107608,0.3786796536796537,0.3319755600814664,0.6558441558441559,0.15710436749397788,0.5788961038961039,0.5478615071283096,0.8441558441558441,0.05157068579511121,0.6135281385281386,0.5845213849287169,0.8701298701298701,0.035917481767963645,0.6848484848484848,0.659877800407332,0.8961038961038961,0.008351564108386823
strict-candidate,train_kfold,0.0,0.5,0.0,0.0,0.5,0.0,0.0,245.6,0.07614053426248549,0.06111080633423571,0.20523643603782976,0.10381638183728777,0.15351794701620486,0.13198331123832946,0.3517703666832587,0.14040398366082787,0.20132863226591452,0.17974398781513007,0.4332238261158122,0.14214365513917532,0.27428068137824235,0.2512524195946545,0.5325933300149328,0.12373344514011513,0.484689010563575,0.45919845539759774,0.7435407333665174,0.04546086106976753,0.5298345224268569,0.5062442166989747,0.7801891488302639,0.032732289907924206,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.08798701298701299,0.06109979633401222,0.19480519480519481,0.11147186147186149,0.18961038961038962,0.15682281059063136,0.38961038961038963,0.16321892393320964,0.2538961038961039,0.21181262729124237,0.487012987012987,0.16373428159142447,0.33354978354978354,0.29124236252545826,0.5974025974025974,0.13804788285307767,0.5670995670995671,0.5315682281059063,0.8311688311688312,0.05005924034404048,0.5937229437229438,0.5682281059063137,0.8636363636363636,0.03491463169073134,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.0,0.25,0.0,0.0,0.25,0.5,0.0,245.6,0.07716011282561805,0.061588231202488096,0.2068657706985233,0.10495791161993254,0.15351794701620486,0.13198331123832946,0.3517703666832587,0.14040398366082787,0.20116536695979206,0.179508693697483,0.4332238261158122,0.14198038983305286,0.2735074940545324,0.25051308542017475,0.5325933300149328,0.123372924625289,0.484689010563575,0.4591921389432341,0.7435407333665174,0.04546086106976753,0.5298345224268569,0.5062442166989747,0.7801891488302639,0.032732289907924206,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.08798701298701299,0.06109979633401222,0.19480519480519481,0.11147186147186149,0.18961038961038962,0.15682281059063136,0.38961038961038963,0.16321892393320964,0.25173160173160175,0.20977596741344195,0.487012987012987,0.16211090496804784,0.33354978354978354,0.29124236252545826,0.5974025974025974,0.13804788285307767,0.5670995670995671,0.5315682281059063,0.8311688311688312,0.05005924034404048,0.5937229437229438,0.5682281059063137,0.8636363636363636,0.03491463169073134,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.0,0.25,0.0,0.0,0.0,0.25,0.5,245.6,0.07598904927824789,0.06159857669981006,0.2068491786958686,0.1040017698136165,0.15239212432940658,0.13199071810440455,0.35014103202256514,0.14008109538821337,0.20086455395166197,0.17879552005361238,0.4324074995852,0.14148429158732795,0.27596576516785576,0.2524640769085841,0.535842044134727,0.12434153468897122,0.4877462529727338,0.4609458041651194,0.7468027210884354,0.04563006314870181,0.5294850948509484,0.5064758563082233,0.777746806039489,0.03274744615159317,0.5924624744206626,0.5725928710588313,0.8282263149162103,0.007630645937168797,154.0,0.08896103896103896,0.06313645621181263,0.2012987012987013,0.11320346320346321,0.19675324675324676,0.15682281059063136,0.4025974025974026,0.16581632653061223,0.25173160173160175,0.20977596741344195,0.487012987012987,0.16211090496804784,0.33831168831168834,0.2973523421588595,0.6168831168831169,0.1407784855836804,0.5727272727272728,0.5417515274949084,0.8441558441558441,0.050994709806440504,0.595995670995671,0.5682281059063137,0.8636363636363636,0.03491945879639879,0.6659090909090909,0.6415478615071283,0.8896103896103896,0.00811965153425277
strict-candidate,train_kfold,0.0,0.5,0.0,0.25,0.25,0.0,0.0,245.6,0.07729351252696201,0.06255670641015317,0.21011780321884851,0.1056337591947348,0.15259487860184723,0.13174118048772415,0.34851169736187154,0.13992939707822732,0.2021856092030308,0.17998956190947563,0.43566948730711796,0.14243383083004785,0.27224727614623084,0.24909035718909736,0.5293346606935457,0.12267895878249288,0.4841192411924119,0.45870443409828326,0.7443537414965986,0.0454125628211966,0.5301900337370721,0.506711459439807,0.7801891488302639,0.032763369182208034,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.09058441558441557,0.06517311608961303,0.2077922077922078,0.1158008658008658,0.19350649350649352,0.15478615071283094,0.3961038961038961,0.16321892393320964,0.2551948051948052,0.21384928716904278,0.4935064935064935,0.16503298289012577,0.3348484848484849,0.29327902240325865,0.6038961038961039,0.13891368371887852,0.5683982683982683,0.5336048879837068,0.8311688311688312,0.0502474579235624,0.5924242424242424,0.5661914460285132,0.8636363636363636,0.03479094585275979,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.0,0.5,0.0,0.0,0.25,0.0,0.25,245.6,0.07713024722083955,0.0623079501912477,0.20930147668823626,0.10536165035119738,0.15259487860184723,0.13174118048772415,0.34851169736187154,0.13992939707822732,0.20202234389690837,0.17975426779182854,0.43566948730711796,0.14227056552392542,0.2741333443946684,0.25054950820161515,0.5325933300149328,0.12341130801061115,0.48395663956639573,0.4584623033476779,0.7443537414965986,0.04538899736815076,0.5301900337370721,0.506711459439807,0.7801891488302639,0.032763369182208034,0.5924624744206626,0.5725928710588313,0.8282263149162103,0.007630645937168797,154.0,0.08928571428571429,0.06313645621181263,0.2012987012987013,0.11363636363636363,0.19480519480519481,0.15682281059063136,0.3961038961038961,0.16484230055658627,0.25173160173160175,0.20977596741344195,0.487012987012987,0.16211090496804784,0.3326839826839827,0.29124236252545826,0.5974025974025974,0.13791468271987753,0.5662337662337662,0.5315682281059063,0.8311688311688312,0.050053621908830864,0.5924242424242424,0.5661914460285132,0.8636363636363636,0.03479094585275979,0.6626623376623376,0.639511201629328,0.8896103896103896,0.008093780990453941
strict-candidate,train_kfold,0.0,0.25,0.0,0.25,0.25,0.25,0.0,245.6,0.07736153973784636,0.06254324430889475,0.21011780321884851,0.10571539184779603,0.1523108235163984,0.13174384243368942,0.34933134229301477,0.13977912093989747,0.20432879818594105,0.18120299318361316,0.43729550356728053,0.14357120207742408,0.2770397101930203,0.252955793070626,0.5358519993363199,0.12460107062894518,0.4879884962114927,0.4623723980692532,0.7467960842873735,0.045771735452520515,0.5307062662463359,0.5069770232544326,0.7793761407001825,0.03277955172504689,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.09058441558441557,0.06517311608961303,0.2077922077922078,0.1158008658008658,0.19350649350649352,0.15478615071283094,0.3961038961038961,0.16321892393320964,0.2603896103896104,0.21384928716904278,0.5,0.16589878375592662,0.33614718614718614,0.2953156822810591,0.6103896103896104,0.1397794845846794,0.5693722943722944,0.5356415478615071,0.8441558441558441,0.05043290759750313,0.5924242424242424,0.5661914460285132,0.8636363636363636,0.03479094585275979,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.0,0.25,0.0,0.0,0.25,0.25,0.25,245.6,0.07756479177036668,0.06278219293494015,0.21093081134892983,0.10604059509982855,0.15224307283889166,0.13172088175350743,0.34770200763232123,0.13974040626703643,0.20363707759526575,0.1802508531878299,0.43648249543719925,0.1429020650459177,0.2759014988109064,0.25222626648900637,0.5350389912062385,0.12423644880090874,0.4892113268071456,0.46286010291420404,0.7476124108179858,0.04582148980192643,0.5308695315524583,0.5072123173720797,0.7793761407001825,0.03279510080182046,0.5924624744206626,0.5725928710588313,0.8282263149162103,0.007630645937168797,154.0,0.09058441558441557,0.06517311608961303,0.2077922077922078,0.1158008658008658,0.19480519480519481,0.15682281059063136,0.3961038961038961,0.16484230055658627,0.25303030303030305,0.21181262729124237,0.4935064935064935,0.16340960626674914,0.3377705627705628,0.2973523421588595,0.6168831168831169,0.14070712836946603,0.5722943722943723,0.539714867617108,0.8441558441558441,0.050812110662128186,0.596969696969697,0.570264765784114,0.8636363636363636,0.03504195534746676,0.6626623376623376,0.639511201629328,0.8896103896103896,0.008093780990453941
strict-candidate,train_kfold,0.0,0.5,0.0,0.0,0.25,0.25,0.0,245.6,0.07688800398208065,0.06135293708484104,0.20604944416791104,0.10454974835462641,0.15237508987334772,0.13126396678412985,0.3493213870914219,0.13958765713021562,0.20172025883524142,0.17975761328629036,0.43403683424589345,0.14227073144395197,0.27133062330623303,0.24930969062942263,0.5293280238924838,0.12270121538215117,0.4839159891598916,0.458459121223118,0.7443537414965986,0.04538865081737068,0.5275824345998562,0.5043082588460776,0.777746806039489,0.03260630565993501,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.08798701298701299,0.06109979633401222,0.19480519480519481,0.11147186147186149,0.18831168831168832,0.15478615071283094,0.38961038961038963,0.16159554730983303,0.25303030303030305,0.21181262729124237,0.4935064935064935,0.16340960626674914,0.33225108225108224,0.2892057026476578,0.5974025974025974,0.1371820819872768,0.564935064935065,0.5295315682281059,0.8311688311688312,0.049865404329308936,0.5895021645021645,0.5621181262729125,0.8636363636363636,0.03454238488991312,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.0,0.25,0.0,0.25,0.0,0.25,0.25,245.6,0.07571804656822079,0.06135012949484112,0.2060361705657873,0.10359526574857585,0.15182235495824345,0.13151011111159222,0.3493280238924838,0.13955181050352777,0.20285974227089207,0.17978011930850116,0.43403683424589345,0.14237067324026012,0.27433742602732153,0.2517387250139574,0.5342127094740335,0.12392171679877007,0.4880714562247664,0.46142688354177014,0.7476157292185167,0.04567719405479348,0.529377357447044,0.5064824817765234,0.777746806039489,0.03274720866273409,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.09058441558441557,0.06517311608961303,0.2077922077922078,0.1158008658008658,0.19350649350649352,0.15478615071283094,0.3961038961038961,0.16321892393320964,0.24913419913419912,0.20570264765784113,0.4805194805194805,0.15951350237064524,0.33831168831168834,0.2973523421588595,0.6103896103896104,0.1407784855836804,0.5685064935064935,0.5356415478615071,0.8441558441558441,0.05042728916229352,0.5943722943722943,0.5661914460285132,0.8636363636363636,0.03479458367152366,0.6626623376623376,0.639511201629328,0.8896103896103896,0.008093780990453941
strict-candidate,train_kfold,0.0,0.5,0.25,0.0,0.25,0.0,0.0,245.6,0.070175764614789,0.06008254752913077,0.20194458271113325,0.09832144239809745,0.15155798904927825,0.13182138060239185,0.3444333831093413,0.13954156296665007,0.19782373762513134,0.17571512402273742,0.41936618549858967,0.13911776898138273,0.2687670482827277,0.2469454127377489,0.5203816160610586,0.12144425167222579,0.4870017698136165,0.4626596797809174,0.7451767048282727,0.0457836770192676,0.5314833250373321,0.5074364044712187,0.7793761407001825,0.03280972814121603,0.5924624744206626,0.5725928710588313,0.8282263149162103,0.007630645937168797,154.0,0.10324675324675325,0.07535641547861507,0.24025974025974026,0.13376623376623378,0.21461038961038958,0.17718940936863545,0.44155844155844154,0.1855287569573284,0.27554112554112553,0.23421588594704684,0.538961038961039,0.18043186971758401,0.38051948051948054,0.34012219959266804,0.6493506493506493,0.16041685587140134,0.5813852813852813,0.5478615071283096,0.8636363636363636,0.05155996367828396,0.6066017316017316,0.5804480651731161,0.8636363636363636,0.03565929036593607,0.6766233766233767,0.6496945010183299,0.8961038961038961,0.008222775313574366
strict-candidate,train_kfold,0.0,0.5,0.25,0.0,0.0,0.25,0.0,245.6,0.07044676732481611,0.060321496155176166,0.20275759084121453,0.09872794646313811,0.15193739284331617,0.13158561410090638,0.3452463912394226,0.1394738122891433,0.19785111442951164,0.17571194189817746,0.4201825120292019,0.13912237787100903,0.26852148664343783,0.24696252934740565,0.5203816160610586,0.12141659833446794,0.4861854432830043,0.4624243856632703,0.7443603782976604,0.04575855927986415,0.5313200597312095,0.5071876482523132,0.7793761407001825,0.032794179064442465,0.5924624744206626,0.5725928710588313,0.8282263149162103,0.007630645937168797,154.0,0.10108225108225108,0.07331975560081466,0.23376623376623376,0.13051948051948054,0.2133116883116883,0.17515274949083504,0.43506493506493504,0.18390538033395176,0.2733766233766234,0.23217922606924643,0.5324675324675324,0.17880849309420738,0.3821428571428572,0.3421588594704684,0.6493506493506493,0.16134449965618797,0.5800865800865801,0.5458248472505092,0.8636363636363636,0.05137174609876203,0.6066017316017316,0.5804480651731161,0.8636363636363636,0.03565929036593607,0.6766233766233767,0.6496945010183299,0.8961038961038961,0.008222775313574366
strict-candidate,train_kfold,0.0,0.75,0.0,0.0,0.25,0.0,0.0,245.6,0.07672540235606437,0.06111080633423571,0.20523643603782976,0.10427874564459931,0.15221414744759693,0.13103164362638461,0.34769868923179026,0.1393857324579077,0.20172025883524142,0.17975447895648666,0.43484984237597474,0.14227073144395197,0.27133062330623303,0.24930969062942263,0.5293280238924838,0.12270121538215117,0.48293706100326317,0.45796823425360716,0.7443504230960677,0.045339967624921394,0.5273783529672031,0.504059502627172,0.777746806039489,0.03259060707280785,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.08798701298701299,0.06109979633401222,0.19480519480519481,0.11147186147186149,0.18831168831168832,0.15478615071283094,0.38961038961038963,0.16159554730983303,0.25303030303030305,0.21181262729124237,0.4935064935064935,0.16340960626674914,0.33095238095238094,0.28716904276985744,0.5974025974025974,0.13631628112147592,0.564935064935065,0.5295315682281059,0.8311688311688312,0.049865404329308936,0.5895021645021645,0.5621181262729125,0.8636363636363636,0.03454238488991312,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
strict-candidate,train_kfold,0.0,0.25,0.0,0.5,0.0,0.25,0.0,245.6,0.07544593772468337,0.06110137327593564,0.20521984403517504,0.10318710248326975,0.15112997068746198,0.13077761357007076,0.3460693545710967,0.13884747999083488,0.2024091034787899,0.1797703117156411,0.4324008627841381,0.14231271184431962,0.2743911841159228,0.2520069507745483,0.53258337481334,0.12401337272317861,0.487258448094685,0.4611784363368011,0.7468027210884354,0.04565217842002175,0.529377357447044,0.5064824817765234,0.777746806039489,0.03274720866273409,0.5922992091145401,0.5723441148399258,0.8282263149162103,0.007627412960809936,154.0,0.09058441558441557,0.06517311608961303,0.2077922077922078,0.1158008658008658,0.2,0.15682281059063136,0.4025974025974026,0.16646567717996288,0.2603896103896104,0.21384928716904278,0.5,0.16589878375592662,0.33614718614718614,0.2953156822810591,0.6103896103896104,0.1397794845846794,0.5688311688311688,0.5356415478615071,0.8506493506493507,0.05043005706787473,0.5895021645021645,0.5621181262729125,0.8636363636363636,0.03454238488991312,0.6579004329004329,0.6334012219959266,0.8896103896103896,0.0080165281643477
